key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
NP,2020-01-01,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44454099999,137.837563,11.75,5.055556,19.5,0.0,,6.666667,71.012452
NP,2020-01-02,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,14.6875,7.548611,21.847222,0.0,,8.1875,65.355852
NP,2020-01-03,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44454099999,137.837563,11.222222,8.305556,16.888889,0.508,,8.972222,86.463117
NP,2020-01-04,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44454099999,137.837563,12.083333,8.194444,16.555556,14.986,,9.222222,83.348905
NP,2020-01-05,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44454099999,137.837563,11.194444,7.305556,17.916667,0.0,,7.222222,76.542859
NP,2020-01-06,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,11.766667,5.477778,17.811111,0.0,,8.088889,78.446629
NP,2020-01-07,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44454099999,137.837563,11.888889,6.722222,17.444444,0.0,,8.305556,78.71314
NP,2020-01-08,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,11.576389,7.972222,15.159722,1.4605,,9.729167,88.497187
NP,2020-01-09,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,13.02381,10.039683,16.119048,5.733143,,11.222222,89.360707
NP,2020-01-10,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,12.18254,8.563492,16.261905,0.108857,,9.960317,86.538058
NP,2020-01-11,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,10.674603,7.642857,15.103175,0.0,,8.611111,86.618836
NP,2020-01-12,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44434099999,22.434787,10.791667,5.493056,15.597222,0.03175,,7.095238,78.864205
NP,2020-01-13,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,44434099999,22.434787,11.979167,6.388889,17.680556,0.0,,8.291667,79.096328
NP,2020-01-14,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,44434099999,22.434787,13.222222,7.340278,19.347222,0.4445,,9.618056,79.113936
NP,2020-01-15,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,44434099999,22.434787,14.256944,7.111111,20.833333,0.0,,9.784722,74.763839
NP,2020-01-16,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,13.027778,9.451389,16.166667,6.458857,,11.087302,91.255467
NP,2020-01-17,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,13.231481,10.518519,16.546296,25.950333,,12.25,93.988741
NP,2020-01-18,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,14.148148,9.203704,19.435185,13.165667,,11.416667,83.644345
NP,2020-01-19,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,13.373016,9.460317,18.02381,0.508,,10.119048,81.129221
NP,2020-01-20,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,0,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,12.833333,8.698413,16.944444,0.0,,9.349206,80.154276
NP,2020-01-21,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,1,0,,,1,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,12.452381,7.301587,17.968254,0.0,,9.18254,80.668784
NP,2020-01-22,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,4,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,12.824074,5.87037,19.638889,0.0,,9.027778,78.448501
NP,2020-01-23,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.56,44434099999,22.434787,12.515873,6.595238,17.444444,0.0,,8.657407,77.34805
NP,2020-01-24,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,44434099999,22.434787,11.388889,7.597222,16.604167,0.0,,6.638889,76.869932
NP,2020-01-25,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,8.33,44434099999,22.434787,12.729167,4.527778,18.25,0.0,,7.340278,71.54971
NP,2020-01-26,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,8.33,44434099999,22.434787,11.847222,4.923611,18.1875,0.0,,7.479167,76.287026
NP,2020-01-27,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,3,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,8.33,44434099999,22.434787,11.819444,5.854167,18.444444,0.0,,8.076389,78.71251
NP,2020-01-28,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,1,5,0,,4,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,14.253968,6.325397,19.960317,0.0,,8.507937,68.996071
NP,2020-01-29,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,1,5,0,,5,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,15.333333,9.034722,21.3125,0.4445,,10.145833,71.383473
NP,2020-01-30,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,13.111111,8.527778,20.166667,0.60325,,9.069444,76.838919
NP,2020-01-31,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,13.465278,5.9375,20.270833,0.0,,7.666667,69.183377
NP,2020-02-01,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,14.095238,7.944444,19.952381,0.0,,6.809524,62.385235
NP,2020-02-02,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,12.729167,4.9375,19.763889,0.0,,6.722222,67.792929
NP,2020-02-03,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,14,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,44434099999,22.434787,13.430556,4.923611,20.291667,0.0,,6.701389,65.133844
NP,2020-02-04,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,44454099999,137.837563,12.472222,4.944444,19.638889,0.0,,6.222222,66.106966
NP,2020-02-05,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,18,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,44434099999,22.434787,12.851852,4.675926,19.537037,0.0,,5.277778,61.856456
NP,2020-02-06,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,44434099999,22.434787,14.395833,5.479167,19.888889,0.0,,6.420635,60.988614
NP,2020-02-07,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,44454099999,137.837563,12.666667,6.0,20.555556,0.0,,6.055556,64.606166
NP,2020-02-08,ChIJz2gufcfolTkR3obM0LyaojQ,Q837,country/NPL,NP,Nepal,,,,,,,NP,NPL,0,0,0,,,5,0,,,,,,,,,,,,29136807,13348435,15788373,22843197,5765513,1376108,1376108,203256.0,0.574,5462983,6120130,5886374,3792742,3045653,2307700,1488078,811535,291241,72810,221613,30641380604,1071,0.49,184633,28.0,84.0,,147180,,,70.478,22.8,7.2,26.7,167.316,129.611,193.8,21.8,,3.1084,0.7486,47.915363,27.694386,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,16.67,44434099999,22.434787,13.809524,7.174603,20.34127,0.471714,,7.626984,66.798886
