key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
RS,2020-01-01,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.194444,-4.583333,1.85,0.0,134.3025,-2.811111,88.876499
RS,2020-01-02,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.0,-4.516667,3.877778,0.0,220.345,-3.005556,86.410904
RS,2020-01-03,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-2.222222,-7.361111,5.95,0.0,202.565,-5.505556,79.177795
RS,2020-01-04,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.905556,-6.3,2.438889,0.0,189.865,-4.272222,84.630278
RS,2020-01-05,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-0.338889,-2.4,1.877778,3.612444,326.813333,-1.866667,89.61099
RS,2020-01-06,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-3.483333,-6.283333,-0.7,2.286,323.426667,-5.833333,84.052447
RS,2020-01-07,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-4.794444,-9.355556,1.444444,0.0,309.88,-7.516667,81.5023
RS,2020-01-08,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-4.677778,-8.95,-0.133333,0.0,303.106667,-7.172222,83.698348
RS,2020-01-09,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-2.294444,-7.338889,4.322222,0.0,287.02,-5.188889,81.075404
RS,2020-01-10,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,1.288889,-4.0,10.822222,0.0,263.313333,-3.727778,70.368093
RS,2020-01-11,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-0.627778,-4.016667,5.111111,0.0,253.153333,-2.35,88.252889
RS,2020-01-12,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-0.205556,-3.5,3.85,0.0,249.766667,-1.555556,90.702449
RS,2020-01-13,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.95,-4.677778,1.2,0.0,246.38,-2.961111,93.131453
RS,2020-01-14,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-0.888889,-3.888889,4.688889,0.0254,169.545,-2.55,89.265853
RS,2020-01-15,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,0.088889,-3.972222,6.888889,0.0,215.9,-2.55,83.882327
RS,2020-01-16,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-0.472222,-4.194444,5.744444,0.0254,210.82,-3.133333,83.977151
RS,2020-01-17,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.516667,-3.833333,2.205556,0.0,210.82,-3.816667,87.916741
RS,2020-01-18,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.072222,-4.438889,2.722222,0.028222,204.046667,-4.683333,81.870509
RS,2020-01-19,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.888889,-3.038889,-0.788889,0.0,203.2,-2.783333,93.630591
RS,2020-01-20,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-1.705556,-3.088889,0.244444,0.254,203.2,-2.738889,92.710924
RS,2020-01-21,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13278099999,9.232115,-2.005556,-5.083333,1.066667,0.0508,294.64,-4.977778,82.191068
RS,2020-01-22,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,-1.3,-5.783333,5.905556,0.0,290.83,-6.511111,72.406798
RS,2020-01-23,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,-1.694444,-5.805556,2.5,0.0254,285.75,-4.722222,81.402302
RS,2020-01-24,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,-0.394444,-7.283333,8.061111,0.0,275.59,-6.933333,65.796209
RS,2020-01-25,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,1.966667,-3.994444,9.705556,0.0,260.35,-2.144444,75.100897
RS,2020-01-26,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,4.433333,-0.916667,11.15,0.0,234.95,1.838889,84.008245
RS,2020-01-27,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,3.083333,1.111111,5.283333,5.588,270.51,2.544444,96.292084
RS,2020-01-28,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,4.177778,0.155556,8.877778,2.8702,260.35,1.911111,85.778323
RS,2020-01-29,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,3.672222,-0.25,8.822222,7.874,354.33,1.855556,88.260502
RS,2020-01-30,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,0.233333,-3.116667,5.827778,2.060222,349.25,-1.866667,86.050854
RS,2020-01-31,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,3.177778,-3.483333,12.277778,0.1016,304.8,-1.805556,70.453089
RS,2020-02-01,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,8.205556,2.461111,15.788889,0.1524,541.02,2.955556,70.056376
RS,2020-02-02,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,8.216667,3.1,14.166667,0.0,520.7,4.683333,79.055902
RS,2020-02-03,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,8.383333,3.477778,13.866667,0.197556,520.7,4.805556,78.624532
RS,2020-02-04,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,6.85,2.011111,14.666667,0.564444,265.43,4.611111,86.079489
RS,2020-02-05,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,0.083333,-1.45,1.683333,9.821333,313.266667,-1.061111,92.157104
RS,2020-02-06,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,-2.533333,-4.783333,0.605556,7.986889,333.586667,-7.266667,70.883521
RS,2020-02-07,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,,,,,,,RS,SRB,0,0,0,,,0,0,,,,,,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,208042,52010,319044,51409167350,7402,0.755,1741311,43.95,20.933333,,88360,,,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,,6.0855,3.1131,528.545166,220.680069,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,13278099999,9.232115,0.422222,-3.272222,2.638889,0.112889,330.2,-2.605556,80.832986
