key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
DE,2020-01-11,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,2.794444,0.311111,5.2,0.0635,,0.088889,82.495122
DE,2020-01-12,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,2.955556,0.588889,4.8,0.0,,0.505556,84.160304
DE,2020-01-13,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,4.877778,3.777778,6.345679,0.0,,3.1,88.552055
DE,2020-01-14,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,8.016667,5.561111,9.711111,0.0,,3.022222,70.913318
DE,2020-01-15,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,9.872222,6.811111,11.911111,0.0,,3.377778,64.267111
DE,2020-01-16,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,6.744444,3.027778,10.761111,0.03175,,4.2,84.072279
DE,2020-01-17,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,5.577778,2.061111,8.5,0.0,,2.955556,83.659859
DE,2020-01-18,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,3.444444,1.438889,5.238889,0.0,,0.661111,82.190931
DE,2020-01-19,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,2.361111,0.261111,4.011111,0.084667,,0.727778,89.188566
DE,2020-01-20,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,2.088889,-1.072222,4.772222,0.0,,-0.055556,85.900619
DE,2020-01-21,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10439099999,51.530087,-0.144444,-3.938889,4.227778,0.0,,-2.811111,82.579695
DE,2020-01-22,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,10439099999,51.530087,-0.477778,-3.411111,1.7,0.0,,-1.644444,92.02009
DE,2020-01-23,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,10439099999,51.530087,1.016667,-2.061111,2.9,0.0,,-0.733333,88.247067
DE,2020-01-24,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5.56,10439099999,51.530087,-1.361111,-3.2,-0.2,0.0,,-2.505556,92.015597
DE,2020-01-25,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,0,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5.56,10439099999,51.530087,-0.583333,-1.538889,0.522222,0.0,,-1.344444,94.660758
DE,2020-01-26,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,1,0,,,1,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5.56,10439099999,51.530087,1.305556,-1.0,3.5,0.0,,0.633333,95.420676
DE,2020-01-27,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,3,0,,,4,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,5.255556,2.961111,7.038889,0.508,,3.516667,88.850398
DE,2020-01-28,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,4,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,4.127778,1.5,5.938889,0.0,,1.216667,81.478873
DE,2020-01-29,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,1,0,,,5,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,3.061111,1.9,4.8,0.254,,-0.05,80.273286
DE,2020-01-30,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,2,0,,,7,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,5.983333,3.5,8.2,0.0,,2.722222,79.799243
DE,2020-01-31,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,1,0,,,8,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,11.144444,9.4,12.8,0.0,,7.377778,77.792351
DE,2020-02-01,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,1,0,,,9,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,10.238889,7.7,11.6,0.0,,7.65,84.103288
DE,2020-02-02,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,2,0,,,11,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,7.95,5.3,11.2,,,5.255556,83.34846
DE,2020-02-03,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,11,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,8.588889,6.3,10.2,7.62,,5.222222,79.550785
DE,2020-02-04,ChIJa76xwh5ymkcRW-WRjmtd6HU,Q183,country/DEU,DE,Germany,,,,,,,DE,DEU,0,0,0,,,11,0,,,,,,,,,,,,83019213,40966691,42052522,18807964,64324835,3556792,7977060,234.7,0.926,7588635,7705657,9800607,10646445,10426257,13474166,10302411,7685929,4295404,1073851,5389106,3946356600000,47554,0.795,51477,51.0,10.0,,357580,291859,62374,81.0,30.6,10.4,3.1,86.511,48.026,16.0,12.1,,13.2352,4.2488,5033.452148,637.885254,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5.56,10439099999,51.530087,3.355556,2.0,4.85,2.54,,1.111111,85.48128
